Title,Winner,Ali_File,Ali_Score,Chris_File,Chris_Score,Action,Deleted_Path,Reason
The Batman (2022),ali,The Batman (2022) {tmdb-414906} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-MainFrame.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
The Dark Knight (2008),ali,The Dark Knight (2008) {tmdb-155} - [Hybrid][Remux-2160p][TrueHD 5.1][DV HDR10][HEVC]-FraMeSToR.mkv,7650,,0,COPY Ali → Chris,,Only Ali has this file
The Hunger Games (2012),ali,The Hunger Games (2012) {tmdb-70160} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Star Trek Generations (1994) {imdb-tt0111280},ali,Star Trek Generations (1994) {tmdb-193} - [Bluray-2160p][TrueHD 7.1][DV HDR10][x265]-SPHD.mkv,7150,,0,COPY Ali → Chris,,Only Ali has this file
Mission Impossible Dead Reckoning Part One (2023),ali,Mission Impossible Dead Reckoning Part One (2023) {tmdb-575264} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Ready Player One (2018),ali,Ready Player One (2018) {tmdb-333339} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HQMUX.mkv,7100,,0,COPY Ali → Chris,,Only Ali has this file
Blade (1998),ali,Blade (1998) {tmdb-36647} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Mission Impossible III (2006),ali,Mission Impossible III (2006) {tmdb-956} - [Bluray-2160p][TrueHD 5.1][DV HDR10][x265]-SPHD.mkv,7150,,0,COPY Ali → Chris,,Only Ali has this file
Deadpool 3 (2024),ali,Deadpool and Wolverine (2024) {tmdb-533535} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Apollo 13 (1995),ali,Apollo 13 (1995) {tmdb-568} - [Remux-2160p][DTS-X 7.1][HDR10][HEVC]-Scrambled.mkv,7500,,0,COPY Ali → Chris,,Only Ali has this file
Life of Pi (2012),ali,Life of Pi (2012) {tmdb-87827} - [Remux-2160p][DTS-HD MA 7.1][HDR10][HEVC]-FraMeSToR.mkv,7500,,0,COPY Ali → Chris,,Only Ali has this file
The Matrix Reloaded (2003),ali,The Matrix Reloaded (2003) {tmdb-604} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
The Predator (2018),ali,The Predator (2018) {tmdb-346910} - [Hybrid][Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,7700,,0,COPY Ali → Chris,,Only Ali has this file
Twister (1996),ali,Twister (1996) {tmdb-664} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Coco (2017),ali,Coco (2017) {tmdb-354912} - [Hybrid][Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,7700,,0,COPY Ali → Chris,,Only Ali has this file
Thor (2011),ali,Thor (2011) {tmdb-10195} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-KeYBLaDE.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Lawrence of Arabia (1962),ali,Lawrence of Arabia (1962) {tmdb-947} - [Remux-2160p][TrueHD Atmos 7.1][HDR10][HEVC]-FraMeSToR.mkv,7600,,0,COPY Ali → Chris,,Only Ali has this file
Frankenstein (2025),ali,Frankenstein (2025) {tmdb-1062722} - [NF][WEBDL-2160p][EAC3 Atmos 5.1][DV HDR10][h265]-Kitsune.mkv,6700,,0,COPY Ali → Chris,,Only Ali has this file
Mission Impossible II (2000),ali,Mission Impossible II (2000) {tmdb-955} - [Bluray-2160p][TrueHD 5.1][DV HDR10][x265]-SPHD.mkv,7150,,0,COPY Ali → Chris,,Only Ali has this file
Iron Man 2 (2010),ali,Iron Man 2 (2010) {tmdb-10138} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Ad Astra (2019),ali,Ad Astra (2019) {tmdb-419704} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-KeYBLaDE.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
The Fifth Element (1997),ali,The Fifth Element (1997) {tmdb-18} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Aliens (1986),ali,Aliens (1986) {tmdb-679} - {edition-Special Edition} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Star Wars (1977),ali,Star Wars (1977) {tmdb-11} - [Hybrid][Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-HiDt.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
The Hobbit The Battle of the Five Armies (2014),ali,The Hobbit The Battle of the Five Armies (2014) {tmdb-122917} - {edition-Extended Cut} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,7700,,0,COPY Ali → Chris,,Only Ali has this file
Star Trek II The Wrath of Khan (1982),ali,Star Trek II The Wrath of Khan (1982) {tmdb-154} - {edition-Theatrical Cut} [Bluray-2160p Proper][EAC3 7.1][DV HDR10][x265]-hallowed.mkv,6799,,0,COPY Ali → Chris,,Only Ali has this file
Forrest Gump (1994),ali,Forrest Gump (1994) {tmdb-13} - [Bluray-2160p Proper][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Godzilla (2014),ali,Godzilla (2014) {tmdb-124905} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HQMUX.mkv,7100,,0,COPY Ali → Chris,,Only Ali has this file
Avengers Infinity War (2018),ali,Avengers Infinity War (2018) {tmdb-299536} - [Hybrid][Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,7700,,0,COPY Ali → Chris,,Only Ali has this file
Civil War (2024),ali,Civil War (2024) {tmdb-929590} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-MainFrame.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
The Lord of the Rings The Two Towers (2002),ali,The Lord of the Rings The Two Towers (2002) {tmdb-121} - {edition-Extended} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,7700,,0,COPY Ali → Chris,,Only Ali has this file
Dunkirk (2017),ali,Dunkirk (2017) {tmdb-374720} - [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-W4NK3R.mkv,7099,,0,COPY Ali → Chris,,Only Ali has this file
Extraction 2 (2023),ali,Extraction 2 (2023) {tmdb-697843} - [NF][WEBDL-2160p][EAC3 Atmos 5.1][DV HDR10][h265]-HONE.mkv,6670,,0,COPY Ali → Chris,,Only Ali has this file
Indiana Jones and the Dial of Destiny (2023),ali,Indiana Jones and the Dial of Destiny (2023) {tmdb-335977} - [Hybrid][Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,7700,,0,COPY Ali → Chris,,Only Ali has this file
Logan (2017),ali,Logan (2017) {tmdb-263115} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-CtrlHD.mkv,7095,,0,COPY Ali → Chris,,Only Ali has this file
Star Trek Insurrection (1998) {imdb-tt0120844},ali,Star Trek Insurrection (1998) {tmdb-200} - [Bluray-2160p][TrueHD 7.1][DV HDR10][x265]-SPHD.mkv,7150,,0,COPY Ali → Chris,,Only Ali has this file
The Hunt for Red October (1990),ali,The Hunt for Red October (1990) {tmdb-1669} - [Bluray-2160p][TrueHD 5.1][DV HDR10][x265]-W4NK3R.mkv,7150,,0,COPY Ali → Chris,,Only Ali has this file
Jaws (1975),ali,Jaws (1975) {tmdb-578} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HQMUX.mkv,7100,,0,COPY Ali → Chris,,Only Ali has this file
Rise of the Planet of the Apes (2011),ali,Rise of the Planet of the Apes (2011) {tmdb-61791} - [Bluray-2160p][EAC3 5.1][DV HDR10][x265]-HONE.mkv,6830,,0,COPY Ali → Chris,,Only Ali has this file
The Lord of the Rings The Fellowship of the Ring (2001),ali,The Lord of the Rings The Fellowship of the Ring (2001) {tmdb-120} - {edition-Extended} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,7700,,0,COPY Ali → Chris,,Only Ali has this file
The Abyss (1989),ali,The Abyss (1989) {tmdb-2756} - {edition-Special Edition} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Blade II (2002),ali,Blade II (2002) {tmdb-36586} - [WEBDL-2160p][DTS-HD MA 7.1][DV HDR10][h265]-FLUX.mkv,6600,,0,COPY Ali → Chris,,Only Ali has this file
Mad Max Fury Road (2015),ali,Mad Max Fury Road (2015) {tmdb-76341} - [Hybrid][Remux-2160p Proper][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,7700,,0,COPY Ali → Chris,,Only Ali has this file
Star Trek Into Darkness (2013),ali,Star Trek Into Darkness (2013) {tmdb-54138} - {edition-IMAX} [Hybrid][Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-Flights.mkv,7700,,0,COPY Ali → Chris,,Only Ali has this file
The Northman (2022),ali,The Northman (2022) {tmdb-639933} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
The Avengers (2012),ali,The Avengers (2012) {tmdb-24428} - [Hybrid][Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,7700,,0,COPY Ali → Chris,,Only Ali has this file
Batman v Superman Dawn of Justice (2016),ali,Batman v Superman Dawn of Justice (2016) {tmdb-209112} - {edition-Ultimate Edition IMAX} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Avengers Endgame (2019),ali,Avengers Endgame (2019) {tmdb-299534} - [Hybrid][Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,7700,,0,COPY Ali → Chris,,Only Ali has this file
2001 A Space Odyssey (1968),ali,2001 A Space Odyssey (1968) {tmdb-62} - [Remux-2160p Proper][DTS-HD MA 5.1][DV HDR10][HEVC]-FraMeSToR.mkv,7600,,0,COPY Ali → Chris,,Only Ali has this file
Braveheart (1995),ali,Braveheart (1995) {tmdb-197} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Earth One Amazing Day (2017),ali,Earth One Amazing Day (2017) {tmdb-464593} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,7700,,0,COPY Ali → Chris,,Only Ali has this file
The Ten Commandments (1956),ali,The Ten Commandments (1956) {tmdb-6844} - [Remux-2160p][DTS-HD MA 5.1][DV HDR10][HEVC]-FraMeSToR.mkv,7600,,0,COPY Ali → Chris,,Only Ali has this file
Avengers Age of Ultron (2015),ali,Avengers Age of Ultron (2015) {tmdb-99861} - [Hybrid][Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,7700,,0,COPY Ali → Chris,,Only Ali has this file
The Phantom of the Opera (2004),ali,The Phantom of the Opera (2004) {tmdb-9833} - [Remux-2160p][DTS-HD MA 5.1][HDR10][HEVC]-FraMeSToR.mkv,7500,,0,COPY Ali → Chris,,Only Ali has this file
Mission Impossible Ghost Protocol (2011),ali,Mission Impossible Ghost Protocol (2011) {tmdb-56292} - [Bluray-2160p][TrueHD 7.1][HDR10][x265]-HQMUX.mkv,7050,,0,COPY Ali → Chris,,Only Ali has this file
TRON Ares (2025),ali,TRON Ares (2025) {tmdb-533533} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPx.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Inception (2010),ali,Inception (2010) {tmdb-27205} - [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-MainFrame.mkv,7100,,0,COPY Ali → Chris,,Only Ali has this file
The Matrix Resurrections (2021),ali,The Matrix Resurrections (2021) {tmdb-624860} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Fast & Furious 6 (2013),ali,Fast and Furious 6 (2013) {tmdb-82992} - {edition-Extended} [Bluray-2160p Proper][DTS-HD MA 5.1][HDR10][x265]-CtrlHD.mkv,7000,,0,COPY Ali → Chris,,Only Ali has this file
Gladiator (2000),ali,Gladiator (2000) {tmdb-98} - {edition-Extended Cut} [Remux-2160p][DTS-X 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,7600,,0,COPY Ali → Chris,,Only Ali has this file
Gladiator (2000),ali,Gladiator (2000) {tmdb-98} - {edition-Extended} [Remux-2160p][DTS-X 7.1][HDR10][HEVC]-FraMeSToR.mkv,7500,,0,COPY Ali → Chris,,Only Ali has this file
Deadpool 2 (2018),ali,Deadpool 2 (2018) {tmdb-383498} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-MainFrame.mkv,7100,,0,COPY Ali → Chris,,Only Ali has this file
Ant-Man and the Wasp (2018),ali,Ant-Man and the Wasp (2018) {tmdb-363088} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Army of the Dead (2021),ali,Army of the Dead (2021) {tmdb-503736} - [NF][WEBDL-2160p][EAC3 Atmos 5.1][DV HDR10][HEVC]-SiC.mkv,6660,,0,COPY Ali → Chris,,Only Ali has this file
Furiosa A Mad Max Saga (2024),ali,Furiosa A Mad Max Saga (2024) {tmdb-786892} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-MainFrame.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Terminator 2 Judgment Day (1991),ali,Terminator 2 Judgment Day (1991) {tmdb-280} - {edition-Theatrical Cut} [Remux-2160p][DTS-HD MA 5.1][PQ][HEVC]-FraMeSToR.mkv,6800,,0,COPY Ali → Chris,,Only Ali has this file
Superman (2025),ali,Superman (2025) {tmdb-1061474} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-SPHD.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Alien Romulus (2024),ali,Alien Romulus (2024) {tmdb-945961} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Tenet (2020),ali,Tenet (2020) {tmdb-577922} - {edition-IMAX} [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-SPHD.mkv,7100,,0,COPY Ali → Chris,,Only Ali has this file
Indiana Jones and the Kingdom of the Crystal Skull (2008),ali,Indiana Jones and the Kingdom of the Crystal Skull (2008) {tmdb-217} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Top Gun (1986),ali,Top Gun (1986) {tmdb-744} - [Bluray-2160p][EAC3 7.1][DV HDR10][x265]-hallowed.mkv,6794,,0,COPY Ali → Chris,,Only Ali has this file
The Suicide Squad (2021),ali,The Suicide Squad (2021) {tmdb-436969} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-W4NK3R.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Avatar (2009),ali,Avatar (2009) {tmdb-19995} - [Remux-2160p Proper][TrueHD Atmos 7.1][HDR10][HEVC]-FraMeSToR.mkv,7600,,0,COPY Ali → Chris,,Only Ali has this file
Joker (2019),ali,Joker (2019) {tmdb-475557} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-MgB.mkv,7100,,0,COPY Ali → Chris,,Only Ali has this file
Return of the Jedi (1983),ali,Return of the Jedi (1983) {tmdb-1892} - [Hybrid][Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-HiDt.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Mission Impossible Rogue Nation (2015),ali,Mission Impossible Rogue Nation (2015) {tmdb-177677} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HQMUX.mkv,7100,,0,COPY Ali → Chris,,Only Ali has this file
Dune Part Two (2024),ali,Dune Part Two (2024) {tmdb-693134} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Indiana Jones and the Last Crusade (1989),ali,Indiana Jones and the Last Crusade (1989) {tmdb-89} - [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,7700,,0,COPY Ali → Chris,,Only Ali has this file
Constantine (2005),ali,Constantine (2005) {tmdb-561} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
1917 (2019),ali,1917 (2019) {tmdb-530915} - [Bluray-2160p][TrueHD Atmos 7.1][HDR10][x265]-HQMUX.mkv,7100,,0,COPY Ali → Chris,,Only Ali has this file
The Hobbit The Desolation of Smaug (2013),ali,The Hobbit The Desolation of Smaug (2013) {tmdb-57158} - {edition-Extended Cut} [Remux-2160p][TrueHD Atmos 7.1][DV HDR10][HEVC]-FraMeSToR.mkv,7700,,0,COPY Ali → Chris,,Only Ali has this file
What Happened to Monday (2017),ali,What Happened to Monday (2017) {tmdb-406990} - [Bluray-2160p][TrueHD 5.1][HDR10][x265]-BEN.mkv,7050,,0,COPY Ali → Chris,,Only Ali has this file
Top Gun Maverick (2022),ali,Top Gun Maverick (2022) {tmdb-361743} - {edition-IMAX} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-MainFrame.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Batman Begins (2005),ali,Batman Begins (2005) {tmdb-272} - [Hybrid][Remux-2160p][DTS-HD MA 5.1][DV HDR10][HEVC]-FraMeSToR.mkv,7600,,0,COPY Ali → Chris,,Only Ali has this file
Interstellar (2014),ali,Interstellar (2014) {tmdb-157336} - {edition-IMAX} [Bluray-2160p][DTS-HD MA 5.1][DV HDR10][x265]-SPHD.mkv,7100,,0,COPY Ali → Chris,,Only Ali has this file
Godzilla x Kong The New Empire (2024),ali,Godzilla x Kong The New Empire (2024) {tmdb-823464} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
War for the Planet of the Apes (2017),ali,War for the Planet of the Apes (2017) {tmdb-281338} - [Hybrid][Bluray-2160p][EAC3 Atmos 8.0][DV HDR10Plus][x265]-BiTOR.mkv,7196,,0,COPY Ali → Chris,,Only Ali has this file
Dune (2021),ali,Dune (2021) {tmdb-438631} - [Bluray-2160p Proper][TrueHD Atmos 7.1][DV HDR10Plus][x265]-W4NK3R.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Pacific Rim (2013),ali,Pacific Rim (2013) {tmdb-68726} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,7172,,0,COPY Ali → Chris,,Only Ali has this file
Deadpool (2016),ali,Deadpool (2016) {tmdb-293660} - [Hybrid][Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SEV.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Close Encounters of the Third Kind (1977),ali,Close Encounters of the Third Kind (1977) {tmdb-840} - {edition-Directors Cut} [Bluray-2160p][AC3 5.1][DV HDR10][x265]-BHDStudio.mp4,6759,,0,COPY Ali → Chris,,Only Ali has this file
Spider-Man Far From Home (2019),ali,Spider-Man Far From Home (2019) {tmdb-429617} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-W4NK3R.mkv,7189,,0,COPY Ali → Chris,,Only Ali has this file
Zombieland (2009),ali,Zombieland (2009) {tmdb-19908} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Red Sparrow (2018),ali,Red Sparrow (2018) {tmdb-401981} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-MainFrame.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
TRON Legacy (2010),ali,TRON Legacy (2010) {tmdb-20526} - {edition-IMAX} [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-SPHD.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Twisters (2024),ali,Twisters (2024) {tmdb-718821} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-SPHD.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Mission Impossible (1996),ali,Mission Impossible (1996) {tmdb-954} - [Bluray-2160p][TrueHD 5.1][DV HDR10][x265]-SPHD.mkv,7150,,0,COPY Ali → Chris,,Only Ali has this file
E.T. the Extra-Terrestrial (1982),ali,E.T. the Extra-Terrestrial (1982) {tmdb-601} - [Bluray-2160p][DTS-X 7.1][HDR10][x265]-CtrlHD.mkv,7000,,0,COPY Ali → Chris,,Only Ali has this file
Solo A Star Wars Story (2018),ali,Solo A Star Wars Story (2018) {tmdb-348350} - [Hybrid][Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-HiDt.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Alien (1979),ali,Alien (1979) {tmdb-348} - {edition-Theatrical Cut} [Remux-2160p][DTS-HD MA 5.1][HDR10Plus][HEVC]-FraMeSToR.mkv,7500,,0,COPY Ali → Chris,,Only Ali has this file
Thunderbolts- (2025),ali,Thunderbolts- (2025) {tmdb-986056} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10][x265]-D3US.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Warfare (2025),ali,Warfare (2025) {tmdb-1241436} - [Bluray-2160p][TrueHD Atmos 7.1][DV HDR10Plus][x265]-MainFrame.mkv,7200,,0,COPY Ali → Chris,,Only Ali has this file
Ghostbusters (1984),ali,Ghostbusters (1984) {tmdb-620} - [Remux-2160p Proper][TrueHD Atmos 7.1][DV HDR10][HEVC]-BLURANiUM.mkv,7700,,0,COPY Ali → Chris,,Only Ali has this file
Highlander (1986),chris,,0,Highlander (1986) {imdb-tt0091203} [Bluray-2160p][DV HDR10][DTS-HD MA 5.1][x265]-W4NK3R.mkv,7100,COPY Chris → Ali,,Only Chris has this file
Bumblebee (2018),chris,,0,Bumblebee (2018) {imdb-tt4701182} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-MainFrame.mkv,7200,COPY Chris → Ali,,Only Chris has this file
Deadpool 3 (2024),chris,,0,Deadpool and Wolverine (2024) {imdb-tt6263850} [WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-FLUX.mkv,6700,COPY Chris → Ali,,Only Chris has this file
Solo A Star Wars Story (2018),chris,,0,Solo A Star Wars Story (2018) {imdb-tt3778644} [Bluray-2160p Proper][HDR10][TrueHD Atmos 7.1][x265]-TnP.mkv,7100,COPY Chris → Ali,,Only Chris has this file
Aliens (1986),chris,,0,Aliens (1986) {imdb-tt0090605} {edition-Special Edition} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,7200,COPY Chris → Ali,,Only Chris has this file
Ant-Man (2015),chris,,0,Ant-Man (2015) {imdb-tt0478970} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,7178,COPY Chris → Ali,,Only Chris has this file
Oppenheimer (2023),chris,,0,Oppenheimer (2023) {imdb-tt15398776} [Bluray-2160p][DV HDR10][DTS-HD MA 5.1][x265]-MainFrame.mkv,7100,COPY Chris → Ali,,Only Chris has this file
The Batman (2022),chris,,0,The Batman (2022) {imdb-tt1877830} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,7200,COPY Chris → Ali,,Only Chris has this file
Man of Steel (2013),chris,,0,Man of Steel (2013) {imdb-tt0770828} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-SPHD.mkv,7200,COPY Chris → Ali,,Only Chris has this file
Avatar (2009),chris,,0,Avatar (2009) {imdb-tt0499549} [Remux-2160p Proper][HDR10][TrueHD Atmos 7.1][HEVC]-FraMeSToR.mkv,7600,COPY Chris → Ali,,Only Chris has this file
Twisters (2024),chris,,0,Twisters (2024) {imdb-tt12584954} [WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-FLUX.mkv,6700,COPY Chris → Ali,,Only Chris has this file
The Chronicles of Riddick (2004),chris,,0,The Chronicles of Riddick (2004) {imdb-tt0296572} {edition-Director's Cut} [Bluray-2160p][DV HDR10][DTS-HD MA 5.1][x265]-SPHD.mkv,7100,COPY Chris → Ali,,Only Chris has this file
Furiosa A Mad Max Saga (2024),ali,Furiosa A Mad Max Saga (2024) {imdb-tt12037194} [WEBDL-2160p][DV HDR10Plus][EAC3 Atmos 5.1][h265]-FLUX.mkv,6651,,0,COPY Ali → Chris,,Only Ali has this file
John Wick Chapter 4 (2022),chris,,0,John Wick Chapter 4 (2023) {imdb-tt10366206} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-SPHD.mkv,7200,COPY Chris → Ali,,Only Chris has this file
Dune Part Two (2024),chris,,0,Dune Part Two (2024) {imdb-tt15239678} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-MainFrame.mkv,7200,COPY Chris → Ali,,Only Chris has this file
Terminator Dark Fate (2019),chris,,0,Terminator Dark Fate (2019) {imdb-tt6450804} [Bluray-2160p Proper][DV HDR10][TrueHD Atmos 7.1][x265]-DON.mkv,7200,COPY Chris → Ali,,Only Chris has this file
Kingdom of Heaven (2005),chris,,0,Kingdom of Heaven (2005) {imdb-tt0320661} {edition-Theatrical} [WEBDL-2160p][HDR10][EAC3 5.1][h265]-SMURF.mkv,6215,COPY Chris → Ali,,Only Chris has this file
Ant-Man and the Wasp (2018),chris,,0,Ant-Man and the Wasp (2018) {imdb-tt5095030} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,7200,COPY Chris → Ali,,Only Chris has this file
Captain Marvel 2 (2022),chris,,0,The Marvels (2023) {imdb-tt10676048} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,7200,COPY Chris → Ali,,Only Chris has this file
Shazam! (2019),chris,,0,Shazam! (2019) {imdb-tt0448115} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,7200,COPY Chris → Ali,,Only Chris has this file
The Abyss (1989),chris,,0,The Abyss (1989) {imdb-tt0096754} {edition-Special Edition} [Bluray-2160p][DV HDR10][TrueHD Atmos 7.1][x265]-W4NK3R.mkv,7200,COPY Chris → Ali,,Only Chris has this file
